index,donation,gender,age,edu,spouse,housing,nfamily,inc
3531,500000,1,52,3,5,31,62,650
3532,360000,2,55,2,4,31,62,650
3533,35000,1,59,6,2,31,62,678
3534,120000,2,25,5,1,31,63,678
3535,10000,1,28,5,1,31,63,678
3536,120000,2,55,6,2,31,62,660
3537,120000,1,58,3,2,31,64,678
3538,50000,2,53,1,4,33,62,620
3539,10000,1,69,3,2,31,62,610
3540,10000,2,68,3,2,31,62,610
3541,10000,2,67,1,2,31,62,610
3542,720000,1,51,5,2,31,64,678
3543,720000,2,49,4,2,31,64,678
3544,10000,1,52,5,2,32,62,640
3545,600000,2,59,3,2,31,62,640
3546,60000,1,71,2,2,33,62,630
3547,120000,2,28,4,1,33,61,620
3548,240000,2,62,4,5,31,61,650
3549,10000,2,13,2,1,31,64,650
3550,10000,2,56,3,2,31,63,660
3551,100000,1,49,5,2,35,63,640
3552,100000,1,47,3,1,33,61,630
3553,120000,1,31,5,1,32,61,650
3554,100000,2,35,5,2,33,63,650
3555,720000,2,34,4,1,33,63,650
3556,240000,1,53,5,2,32,64,660
3557,100000,1,49,5,2,32,63,678
3558,200000,2,41,6,2,32,63,678
3559,50000,1,57,3,5,31,62,630
3560,120000,2,56,3,2,31,62,650
3561,100000,1,63,4,2,31,62,650
3562,10000,2,48,4,2,33,63,630
3563,180240,1,63,5,2,31,63,678
3564,180000,2,60,4,2,31,63,678
3565,15000,1,37,5,1,35,61,640
3566,240000,2,43,4,2,31,64,650
3567,100000,1,67,4,2,31,62,630
3568,120000,1,60,3,2,33,62,630
3569,360000,2,59,3,2,33,62,630
3570,120000,2,52,3,5,33,62,630
3571,24000,2,26,5,1,33,62,630
3572,180000,2,30,5,1,33,61,630
3573,360000,2,40,6,1,32,61,630
3574,20000,2,52,6,2,31,62,678
3575,60000,2,53,4,2,31,63,640
3576,10000,1,73,2,4,33,61,610
3577,10000,1,83,1,2,33,62,610
3578,10000,2,78,3,5,33,61,610
3579,10000,2,75,1,5,33,61,610
3580,10000,2,68,2,5,33,61,620
3581,10000,2,70,1,5,33,61,620
3582,10000,1,79,2,2,33,62,630
3583,10000,1,69,2,2,33,62,630
3584,10000,2,68,1,5,33,62,630
3585,10000,2,61,1,5,33,62,630
3586,10000,1,65,1,2,33,62,630
3587,10000,2,65,2,4,33,61,620
3588,120000,1,25,5,1,34,61,630
3589,20000,1,65,4,2,32,61,650
3590,360000,2,43,3,1,31,61,620
3591,2500000,2,34,6,1,35,61,630
3592,60000,1,46,4,2,35,62,660
3593,1000000,1,71,4,2,31,63,640
3594,2000000,2,65,3,2,31,63,640
3595,10000,1,42,5,2,31,64,660
3596,90000,2,69,3,2,31,61,610
3597,10000,1,50,3,2,31,64,640
3598,240000,1,46,4,2,31,62,660
3599,360000,2,40,4,1,31,63,640
3600,500000,1,64,3,2,31,62,630
3601,500000,1,48,5,2,31,62,650
3602,360000,2,43,4,2,31,64,640
3603,1000000,1,73,3,2,31,62,630
3604,300000,1,68,3,2,31,62,620
3605,30000,2,65,3,2,31,62,620
3606,10000,1,55,1,2,31,63,678
3607,500000,2,36,5,4,31,61,630
3608,120000,1,36,5,2,32,64,640
3609,120000,2,36,5,2,32,64,640
3610,120000,1,57,3,2,31,62,650
3611,120000,2,57,3,2,31,62,650
3612,120000,2,40,3,2,31,64,660
3613,40000,2,63,4,2,31,62,660
3614,360000,1,45,5,2,31,64,678
3615,360000,2,40,4,2,31,64,678
3616,120000,1,45,4,2,31,64,660
3617,240000,2,44,3,2,31,64,660
3618,120000,1,42,5,2,31,64,678
3619,55000,1,53,3,2,31,62,678
3620,240000,2,42,4,2,31,64,660
3621,10000,1,80,1,2,31,62,620
3622,240000,2,45,4,4,33,62,630
3623,10000,2,53,5,4,33,61,630
3624,360000,1,75,2,2,31,64,660
3625,50000,1,67,4,2,31,62,650
3626,240000,2,60,4,2,31,62,630
3627,20000,2,55,1,2,31,62,640
3628,180000,1,47,5,2,31,64,630
3629,360000,2,58,2,2,31,64,678
3630,360000,2,31,5,1,31,64,678
3631,300000,1,67,4,2,31,62,630
3632,360000,1,68,2,2,31,62,630
3633,20000,1,68,6,4,31,61,650
3634,10000,1,71,6,2,31,61,620
3635,360000,2,55,2,1,31,63,620
3636,140000,2,71,5,1,31,61,640
3637,360000,1,42,3,1,32,61,630
3638,120000,2,52,3,4,31,61,620
3639,20000,1,43,3,2,31,64,630
3640,360000,1,34,5,2,32,63,650
3641,120000,2,41,5,1,31,61,650
3642,600000,1,47,5,2,31,63,678
3643,120000,2,24,5,1,33,61,630
3644,240000,2,67,6,2,31,62,620
3645,240000,2,76,2,2,31,62,620
3646,240000,2,46,3,2,31,64,650
3647,360000,1,47,5,1,31,63,640
3648,300000,1,54,3,2,31,63,660
3649,240000,1,27,4,1,31,62,640
3650,50000,2,49,2,2,31,62,620
3651,150000,2,44,5,1,31,63,620
3652,120000,1,76,3,2,31,62,620
3653,10000,1,56,4,2,33,64,630
3654,100000,2,70,2,2,33,62,620
3655,120000,1,50,4,2,31,63,640
3656,600000,2,46,3,2,31,63,640
3657,50000,2,33,6,2,32,62,650
3658,240000,1,50,2,2,33,61,630
3659,12000,2,68,1,2,31,62,620
3660,300000,1,64,4,2,31,62,650
3661,300000,2,57,5,2,31,62,650
3662,120000,2,46,4,2,31,62,640
3663,360000,1,49,5,2,31,62,650
3664,120000,2,47,3,2,33,64,678
3665,60540,1,60,3,2,31,63,678
3666,60540,2,52,5,2,31,63,678
3667,60000,1,60,5,2,31,63,660
3668,480000,1,53,6,2,31,62,678
3669,180000,1,77,6,2,31,62,620
3670,1500000,1,60,3,2,31,64,650
3671,500000,2,53,5,2,31,64,650
3672,240000,1,74,3,2,31,62,640
3673,240000,2,65,2,2,31,62,640
3674,360000,2,55,3,2,31,64,660
3675,360000,2,30,5,1,31,64,660
3676,10000,1,70,3,2,31,63,620
3677,250000,1,56,3,4,33,61,630
3678,120000,1,46,3,1,33,61,640
3679,100000,1,28,4,1,33,61,640
3680,10000,1,19,3,1,33,61,610
3681,660000,2,74,1,2,31,62,630
3682,360000,2,74,5,4,31,62,610
3683,50000,1,73,3,2,31,63,640
3684,240000,2,30,5,1,33,61,630
3685,10000,2,74,1,5,32,61,610
3686,10000,2,66,1,4,31,61,610
3687,240000,1,49,5,2,31,63,650
3688,600000,2,47,4,2,31,63,650
3689,10000,1,73,2,2,31,62,620
3690,10000,1,46,3,2,31,63,640
3691,10000,1,57,4,2,31,64,678
3692,10000,1,60,2,2,31,62,640
3693,10000,1,63,2,2,31,62,620
3694,30000,2,29,5,2,32,62,640
3695,120000,1,65,3,2,35,62,620
3696,48000,2,27,3,1,33,61,640
3697,240000,2,49,3,2,31,62,640
3698,120000,2,32,4,2,31,63,630
3699,240000,2,35,3,2,31,63,650
3700,120000,1,73,5,5,31,61,620
3701,20000,2,53,3,2,31,63,650
3702,30000,1,24,4,1,33,61,630
3703,10000,2,64,2,2,31,62,620
3704,10000,1,65,2,2,31,62,620
3705,10000,2,70,1,2,31,62,620
3706,50000,1,67,1,2,31,62,630
3707,10000,2,78,2,5,31,61,630
3708,100000,1,56,5,2,33,63,660
3709,30000,2,42,5,2,31,64,660
3710,10000,2,13,2,1,31,64,660
3711,240000,2,51,5,2,31,64,650
3712,720000,1,55,5,2,31,64,678
3713,10000,1,29,5,1,31,64,678
3714,120000,2,39,3,2,31,63,678
3715,1080000,2,31,4,2,32,62,640
3716,640000,1,29,5,2,32,62,640
3717,50000,2,65,5,5,32,62,640
3718,600000,1,72,5,2,32,62,630
3719,70000,2,73,2,2,32,62,630
3720,500000,2,66,5,3,32,61,610
3721,480000,1,40,6,1,31,63,678
3722,840000,2,43,7,2,33,63,678
3723,360000,1,54,7,2,33,63,678
3724,500000,2,30,6,1,32,64,678
3725,1080000,1,57,7,2,34,62,678
3726,100000,2,58,7,2,34,62,678
3727,2400000,2,57,5,4,33,63,678
3728,120000,2,29,6,1,33,63,678
3729,240000,1,25,4,1,33,63,678
3730,30000,1,53,6,2,31,64,678
3731,1200000,1,50,3,2,33,63,650
3732,120000,2,45,2,2,33,63,650
3733,120000,1,53,3,5,31,63,650
3734,120000,2,52,4,2,32,62,650
3735,120000,1,54,3,2,31,64,650
3736,10000,2,52,5,2,31,64,650
3737,10000,2,30,5,2,31,64,650
3738,360000,1,74,3,2,31,61,620
3739,10000,2,40,4,2,31,64,650
3740,10000,1,65,1,2,31,62,640
3741,10000,2,66,1,2,31,61,620
3742,110000,1,57,2,2,31,62,630
3743,10000,2,67,3,5,31,61,620
3744,250000,1,33,4,2,31,62,660
3745,10000,1,57,4,2,31,62,678
3746,20000,2,57,3,2,31,61,660
3747,120000,2,63,3,4,31,61,610
3748,10000,2,33,5,2,31,63,650
3749,10000,1,30,3,2,31,62,650
3750,10000,1,64,2,2,31,62,620
3751,360000,2,48,5,2,31,63,650
3752,240000,2,50,5,4,31,61,630
3753,120000,2,43,4,2,31,64,660
3754,10000,1,59,3,2,32,63,640
3755,1416000,1,52,3,2,31,64,678
3756,480000,2,44,3,2,31,64,678
3757,10000,1,63,3,2,31,61,610
3758,10000,1,48,3,2,31,62,678
3759,360000,1,46,3,2,31,64,640
3760,10000,2,29,5,1,31,62,678
3761,10000,1,48,3,2,31,64,678
3762,300000,1,53,5,2,31,63,678
3763,120000,2,66,2,2,31,62,620
3764,264000,2,67,3,2,31,62,660
3765,400000,2,57,4,2,31,63,678
3766,10000,1,57,3,5,31,61,640
3767,10000,1,45,5,2,31,64,650
3768,10000,1,71,3,2,31,62,620
3769,10000,2,41,5,2,31,64,660
3770,10000,1,13,2,1,31,64,660
3771,10000,1,47,3,2,31,64,650
3772,10000,1,85,3,2,31,62,610
3773,120000,2,57,5,2,31,64,650
3774,1000000,1,69,2,2,31,63,620
3775,240000,1,38,6,2,31,64,660
3776,240000,2,37,4,2,31,64,660
3777,360000,1,55,7,2,31,64,678
3778,600000,1,46,6,2,31,64,678
3779,500000,2,47,5,2,31,64,678
3780,120000,2,17,3,1,31,64,678
3781,120000,1,53,5,2,31,64,678
3782,240000,1,53,6,2,31,62,678
3783,100000,1,65,3,2,31,62,620
3784,80000,2,61,3,2,31,62,620
3785,25000,1,47,3,2,31,64,678
3786,240000,1,16,3,1,31,64,678
3787,120000,2,14,2,1,31,64,678
3788,60000,1,22,5,1,31,64,678
3789,60000,1,17,3,1,31,64,678
3790,240000,2,58,4,5,31,62,650
3791,240000,2,59,3,2,31,62,650
3792,1000000,1,63,5,2,31,62,678
3793,201000,1,59,6,2,31,62,678
3794,201000,2,59,5,2,31,62,678
3795,240000,2,51,3,2,31,64,678
3796,500000,1,57,5,2,31,63,678
3797,757000,1,52,5,2,31,63,678
3798,840000,2,53,5,2,31,63,678
3799,360000,1,65,6,2,31,62,650
3800,150000,1,28,4,1,31,63,660
3801,240000,2,56,5,2,31,64,650
3802,120000,1,58,5,3,31,61,630
3803,120000,2,49,3,2,35,61,640
3804,120000,2,27,4,1,31,64,678
3805,120000,2,24,5,1,31,64,678
3806,360000,1,73,3,2,31,62,678
3807,360000,1,42,5,2,32,64,678
3808,120000,2,29,5,1,33,61,630
3809,120000,1,27,5,1,33,61,630
3810,360000,2,29,5,1,32,61,630
3811,120000,1,37,4,1,31,62,650
3812,480000,2,51,5,4,31,64,630
3813,240000,1,52,5,2,31,64,610
3814,240000,1,28,5,1,31,64,650
3815,120000,2,27,3,2,35,62,620
3816,400000,2,47,5,2,35,63,630
3817,150000,1,52,3,4,33,61,640
3818,30000,1,29,4,2,33,63,620
3819,100000,1,61,3,2,31,63,630
3820,120000,1,68,0,2,31,62,630
3821,120000,2,69,1,5,31,61,620
3822,30000,1,61,5,2,31,62,630
3823,120000,2,58,5,2,31,62,630
3824,10000,1,72,5,2,31,62,640
3825,10000,2,68,4,2,31,62,640
3826,300000,1,52,6,2,32,64,678
3827,300000,2,50,6,2,32,64,678
3828,120000,1,34,5,2,31,62,640
3829,30000,2,32,6,2,31,62,640
3830,120000,2,51,4,2,31,63,640
3831,120000,1,57,4,2,32,62,640
3832,10000,1,43,4,1,31,61,620
3833,480000,1,68,5,2,31,62,620
3834,200000,1,61,4,2,31,63,650
3835,50000,2,32,5,2,31,62,678
3836,120000,2,36,5,2,31,64,678
3837,120000,2,62,3,5,33,62,640
3838,200000,1,32,4,1,32,61,630
3839,120000,1,34,5,1,33,61,650
3840,360000,1,26,4,1,32,62,620
3841,120030,2,57,4,2,31,62,660
3842,480000,1,28,4,1,32,61,640
3843,6000,1,41,4,1,31,62,640
3844,120000,1,64,4,2,31,62,640
3845,1000000,1,51,4,1,35,61,610
3846,120000,2,30,3,2,33,64,660
3847,120000,2,60,2,2,31,62,640
3848,200000,2,35,4,1,32,61,640
3849,240000,1,43,6,2,32,63,678
3850,600000,2,44,5,2,32,63,678
3851,12000,2,62,3,2,33,62,640
3852,600000,1,33,4,1,32,61,640
3853,50000,1,22,5,1,32,61,640
3854,240000,2,42,6,2,31,63,640
3855,360000,1,52,6,2,31,62,678
3856,15000,2,47,3,2,31,62,678
3857,20000,2,44,5,5,31,63,660
3858,40000,2,48,3,2,31,63,678
3859,36000,1,37,5,2,31,62,660
3860,120000,2,32,4,2,31,62,660
3861,120000,1,64,3,2,31,63,640
3862,20000,1,63,2,2,31,64,678
3863,360000,2,64,2,2,31,62,610
3864,240000,1,66,5,2,31,62,620
3865,240000,2,60,5,2,31,62,620
3866,1000000,2,68,3,5,33,61,620
3867,15000,2,19,5,1,32,61,610
3868,100000,1,42,4,2,33,63,678
3869,120000,2,36,5,2,33,63,678
3870,10000,2,50,5,2,31,62,678
3871,300000,1,45,5,2,32,63,678
3872,720000,2,43,6,2,32,63,678
3873,120000,1,35,5,1,32,61,630
3874,50000,2,75,1,5,31,61,620
3875,40000,2,55,3,5,31,62,620
3876,480000,1,52,3,2,31,63,678
3877,120000,2,52,4,5,31,62,630
3878,240000,2,60,3,2,31,61,630
3879,240000,2,30,5,1,31,63,678
3880,120000,1,61,5,4,31,61,630
3881,120000,2,53,5,2,32,61,630
3882,120000,1,66,2,2,31,62,640
3883,360000,1,71,3,2,31,62,640
3884,300000,2,51,3,2,31,64,678
3885,600000,1,53,3,2,31,62,640
3886,120000,1,58,3,2,32,63,640
3887,120000,2,54,3,2,32,63,640
3888,120000,1,34,4,2,32,64,678
3889,120000,1,40,4,2,31,62,630
3890,240000,1,47,3,4,31,61,640
3891,240000,1,77,3,2,31,62,620
3892,50000,1,65,3,2,31,62,650
3893,300000,1,42,4,2,31,64,660
3894,120000,2,57,1,2,31,62,630
3895,120000,1,57,3,4,31,62,610
3896,120000,1,49,3,2,31,64,620
3897,180000,1,42,4,2,31,64,640
3898,1000000,1,42,4,2,31,63,630
3899,20000,2,34,3,4,31,62,610
3900,120000,2,38,3,4,31,61,620
3901,360000,2,51,3,2,34,63,640
3902,50000,1,26,4,1,34,63,640
3903,10000,1,57,2,2,31,62,660
3904,10000,2,50,2,2,31,62,660
3905,10000,2,56,2,2,31,62,640
3906,10000,2,61,1,2,31,64,620
3907,10000,2,68,0,5,35,61,610
3908,10000,1,69,2,2,31,62,620
3909,10000,1,38,5,2,32,63,640
3910,120000,1,50,3,2,35,64,678
3911,20000,1,62,6,2,31,63,650
3912,100000,1,75,3,2,31,61,620
3913,30000,1,63,3,2,31,62,620
3914,120000,1,39,5,2,32,62,640
3915,240000,2,38,6,2,32,62,640
3916,20000,1,46,5,2,31,62,678
3917,10000,1,43,4,2,32,62,640
3918,360000,1,49,6,2,32,64,678
3919,20000,2,44,6,2,32,64,678
3920,360000,1,40,5,2,31,63,678
3921,330000,1,42,5,2,31,64,678
3922,240000,2,37,5,2,31,64,678
3923,120000,1,50,5,2,31,63,678
3924,120000,1,26,5,1,31,63,678
3925,20007,2,44,5,1,31,61,610
3926,10000,1,63,5,2,31,64,678
3927,240000,1,51,3,1,32,61,620
3928,10000,1,67,2,2,31,63,620
3929,35000,2,39,5,2,31,63,650
3930,90000,1,34,5,2,31,64,640
3931,120000,1,40,5,1,33,61,640
3932,30000,2,28,5,1,31,64,650
3933,120000,1,26,4,1,33,61,630
3934,5000,2,19,5,1,33,64,630
3935,150000,1,43,5,1,33,61,640
3936,10000,1,56,5,2,32,64,620
3937,100000,2,55,5,2,32,64,620
3938,50000,2,50,5,4,31,62,620
3939,70000,2,22,5,1,31,62,620
3940,100000,1,47,3,2,31,64,640
3941,12900,2,14,2,1,31,64,640
3942,120000,1,37,5,1,31,63,640
3943,360000,1,49,3,2,31,64,678
3944,2400000,1,52,3,2,31,63,678
3945,240000,2,47,7,2,31,64,678
3946,500000,2,57,5,5,31,61,678
3947,120000,2,28,6,1,31,63,640
3948,3000000,1,58,6,2,31,62,678
3949,10000,2,29,4,2,32,62,640
3950,240000,1,37,3,1,32,61,650
3951,10000,1,28,5,2,32,62,660
3952,60000,2,29,5,2,32,62,660
3953,120000,2,29,5,1,31,61,630
3954,10000,1,44,4,2,31,64,660
3955,120000,2,46,3,4,31,62,620
3956,360000,2,45,5,2,31,62,620
3957,20000,2,15,2,1,31,62,620
3958,120000,1,69,6,2,31,62,620
3959,10000,2,65,3,2,31,62,620
3960,10000,2,40,5,2,31,64,650
3961,10000,1,50,3,4,31,63,650
3962,10000,2,67,3,2,31,62,640
3963,120000,1,47,3,2,31,63,660
3964,5000,1,15,3,1,31,63,660
3965,10000,1,58,5,2,31,63,640
3966,10000,1,60,4,2,31,62,630
3967,100000,1,50,5,2,31,63,660
3968,10000,2,50,5,2,31,63,660
3969,10000,1,39,4,4,31,64,650
3970,10000,2,54,5,4,31,63,650
3971,540000,2,62,3,5,31,61,630
3972,10000,1,52,5,2,31,62,678
3973,10000,2,49,5,2,31,62,678
3974,180000,1,30,5,1,32,61,630
3975,240000,2,28,4,2,33,62,640
3976,100000,2,25,5,1,32,61,650
3977,700000,2,31,5,1,33,61,640
3978,360000,2,33,6,2,31,64,678
3979,360000,2,19,5,1,31,64,650
3980,100000,1,54,3,2,31,64,678
